Date,Open,High,Low,Close,Volume,Neutral,Positive,Negative
2008-02-15,3.790640880686935,3.814956532923087,3.724296096919398,3.7414071559906006,901300400,0.3272305130958557,0.0,0.0
2008-02-19,3.782234504834236,3.805049914967266,3.645643053698405,3.6678576469421382,1005046000,0.6603293245037397,0.0,0.0
2008-02-20,3.6684585821167737,3.740506509680341,3.652847763598536,3.7170910835266113,967439200,0.6639867400129636,0.0,0.0
2008-02-21,3.784036599117319,3.796644937416452,3.628232215981115,3.6486451625823975,938114800,0.997314470509688,0.0,0.0
2008-02-22,3.6768653793380577,3.6777656029094734,3.478431814995764,3.5862045288085938,1529878000,0.9975430717070898,0.0,0.0
2008-02-25,3.5600855725180134,3.607518044581184,3.50214742173616,3.594609498977661,1256774400,0.9998094836870829,0.0,0.0
2008-02-26,3.531566620817864,3.6351359839236417,3.4655220581667674,3.5768964290618896,1504888000,0.996632993221283,0.0,0.0
2008-02-27,3.5492787874710805,3.6939758764509794,3.545076275136369,3.691274404525757,1475138000,0.6633055806159973,0.0,0.0
2008-02-28,3.818560877297005,3.9686617688479062,3.7756323076916,3.8999156951904297,1618254400,0.5729734897613525,0.08333333333333333,0.0
2008-02-29,3.881301051490343,3.908919391557295,3.7465108382123207,3.75311541557312,1255480800,0.5761540730794271,0.08333333333333333,0.0
2008-03-03,3.7357033854337103,3.781934620838831,3.542373821334297,3.654348611831665,1593043200,0.5761540730794271,0.08333333333333333,0.0
2008-03-04,3.6621540396430983,3.748912157470351,3.614422164639348,3.7411067485809326,1785383600,0.6653350442647934,0.0,0.0
2008-03-05,3.709884834306565,3.7567168782531946,3.6699583755054426,3.737203359603882,1221836000,0.6649917016426722,0.0,0.0
2008-03-06,3.740807026477913,3.827565155575054,3.626730764342769,3.630333662033081,1473698800,0.997364287575086,0.0,0.0
2008-03-07,3.614722461789877,3.691874333791177,3.5738957668511926,3.669959545135498,1230462800,0.9946742157141367,0.0,0.0
2008-03-10,3.661854378915054,3.7062839673199406,3.583501281287492,3.5931079387664795,999588800,0.8439412335554759,0.13294737339019777,0.0
2008-03-11,3.725496894944351,3.8269644092505786,3.662454407445848,3.82306170463562,1163943200,0.8448327799638112,0.13294737339019777,0.0
2008-03-12,3.813756119554198,3.862988636875082,3.757618015408044,3.783435106277466,1059629200,0.5155196309089661,0.13294737339019777,0.0
2008-03-13,3.725497666204263,3.887606037190554,3.6924751749762015,3.840774774551392,1262102800,0.6664691815773646,0.0,0.0
2008-03-14,3.899011377519515,3.91162011240498,3.728497256709408,3.800846576690674,1156640800,0.6665098120768865,0.0,0.0
2008-03-17,3.678964345751481,3.8602855232528177,3.678964345751481,3.804447650909424,1072598800,0.9884355449014239,0.0,0.0
2008-03-18,3.877997463017498,3.992674499338509,3.862687257806287,3.98727035522461,1205120000,0.973100099298689,0.0,0.0
2008-03-19,3.996278806313285,4.03140195126319,3.892709016799927,3.892709016799927,1010536800,0.9731043908331128,0.0,0.0
2008-03-20,3.936237065645554,4.001380597608956,3.8779979167867142,4.0007805824279785,908787600,0.8096307416756948,0.0,0.1666616996129354
2008-03-24,4.022996548642944,4.228334499920644,4.011889649495256,4.1887078285217285,1066920400,0.8250720798969269,0.0,0.1666616996129354
2008-03-25,4.201615089550892,4.2958784090951445,4.122662780703041,4.232235908508301,1052391200,0.8250938554604849,0.0,0.1666616996129354
2008-03-26,4.228932913844688,4.37513099693046,4.222028530959641,4.354717254638672,1182084400,0.9999542037645975,0.0,0.0
2008-03-27,4.351417965279992,4.362225058445209,4.202517921423375,4.210323333740234,999829600,0.9999498128890991,0.0,0.0
2008-03-28,4.2568522105870095,4.342408680222418,4.250848050915606,4.293176174163818,714610400,0.8888349930445353,0.10554991165796916,0.0
2008-03-31,4.300982692737662,4.374231856403108,4.27846748896565,4.307887077331543,768065200,0.8021145939826967,0.16872963110605876,0.0
2008-04-01,4.391943955039068,4.492811473049799,4.3111903799839855,4.488908767700195,1032567200,0.6608586059676277,0.2787585669093662,0.0
2008-04-02,4.46639325813077,4.5390424118965615,4.3784350953551066,4.427667617797852,1044968400,0.43864259587393867,0.17320865525139703,0.0
2008-04-03,4.414756345387268,4.611988525531558,4.4129550979984815,4.551347732543945,1051568000,0.5253687765863208,0.11002893580330741,0.0
2008-04-04,4.568761848708365,4.644412275693975,4.525533090546849,4.595479965209961,854417200,0.5833042562007904,0.0,0.05828706920146942
2008-04-07,4.687040464767416,4.79391252647404,4.65642044611269,4.679836273193359,1158326400,0.5833042562007904,0.0,0.05828706920146942
2008-04-08,4.609589651535343,4.696647582231165,4.572664461744716,4.5882744789123535,1014294400,0.5448327213525772,0.0,0.05828706920146942
2008-04-09,4.602383672227257,4.619794935503066,4.516825991055121,4.546245574951172,873398400,0.6281699985265732,0.0,0.0
2008-04-10,4.536941518113539,4.665727595405915,4.521030487715531,4.639610290527344,955763200,0.9074188818534216,0.0,0.0
2008-04-11,4.584672015929276,4.602083278502484,4.394944165091549,4.417159557342529,1210076000,0.9371542930603027,0.0,0.0
2008-04-14,4.40605199918513,4.480501575526186,4.339107221669411,4.436371803283691,845087600,0.9350365797678629,0.0,0.0
2008-04-15,4.485003859209912,4.494610914624685,4.374530537767981,4.454383850097656,698037200,0.9891075591246287,0.0,0.0
2008-04-16,4.554653369361789,4.626101304707768,4.52163167580891,4.614093780517578,795774000,0.9145230849583944,0.08332582314809163,0.0
2008-04-17,4.628200236984309,4.68313749599086,4.603584384929538,4.63780689239502,704267200,0.9166502157847086,0.08332582314809163,0.0
2008-04-18,4.776800144835717,4.871063450220355,4.7545855550617215,4.834439277648926,1026765600,0.9155887365341187,0.08332582314809163,0.0
2008-04-21,4.869562254619608,5.0583890828876985,4.856053695929364,5.048182010650635,1039152800,0.6655911207199097,0.0,0.0
2008-04-22,5.025368856127162,5.043381344621662,4.745881489311857,4.809224605560303,1439572400,0.6655482451121012,0.0,0.0
2008-04-23,4.924800710423852,4.948516344160229,4.835640525039215,4.889976978302002,1504190800,0.5208315716849433,0.1111111111111111,0.0
2008-04-24,4.963527297115701,5.102820248250249,4.7789033236795335,5.071599006652832,1696066400,0.850423256556193,0.1111111111111111,0.0
2008-04-25,5.124433399554107,5.136440917641424,4.995946783519031,5.095314025878906,992474000,0.5171333948771158,0.1111111111111111,0.0
2008-04-28,5.095915137124334,5.215995554378004,5.07730263838101,5.170665740966797,787214400,0.5962261372142368,0.06666205724080404,0.0
2008-04-29,5.13674114963069,5.273332580485167,5.110924063755353,5.255021095275879,923476400,0.4287347376346588,0.06666205724080404,0.16657002766927084
2008-04-30,5.289241748060039,5.403618148020204,5.191075772473089,5.221996784210205,1139524400,0.4287347376346588,0.06666205724080404,0.16657002766927084
